0.201778	0.385989	-1.24257	-2.37696	0.158219	0.214052	3.55768	2.37862
0.13965	0.267141	-1.24257	-2.37696	0.112738	0.279956	3.55784	2.38028
0.139278	0.498949	-0.426512	1.29794	0.175753	0.235994	3.84935	2.0809
0.117952	0.563847	-0.426512	1.29794	0.28337	0.205231	3.98728	1.91261
-0.518164	0.761965	-5.83652	4.03719	0.256094	0.196966	3.5962	2.47915
-0.80999	0.963824	-5.83652	4.03719	0.234107	0.23224	3.30987	2.79135
-0.96987	0.382218	-3.44919	2.98363	0.220732	0.231024	3.10683	2.81264
-1.14233	0.5314	-3.44919	2.98363	0.215883	0.217814	2.94542	2.82679
-1.30962	0.597536	-3.39286	2.76912	0.220089	0.205412	2.81662	2.8124
-1.47927	0.735992	-3.39286	2.76912	0.232281	0.198533	2.70923	2.79923
-1.78102	0.758855	-3.99194	2.07237	0.234979	0.193805	2.59483	2.7338
-1.98062	0.862474	-3.99194	2.07237	0.241193	0.197618	2.49553	2.67683
-2.36789	0.763093	-4.67244	0.991946	0.235652	0.193213	2.39793	2.58237
-2.60151	0.81269	-4.67244	0.991946	0.231132	0.191687	2.311	2.49802
-2.90297	0.799922	-4.7522	0.648977	0.224791	0.189115	2.23269	2.41611
-3.14058	0.832371	-4.7522	0.648977	0.219177	0.187997	2.16185	2.34178
-3.41294	0.76682	-4.82019	0.268323	0.213339	0.183768	2.0973	2.27186
-3.65395	0.780236	-4.82019	0.268323	0.208004	0.179925	2.03821	2.20786
-3.89993	0.787989	-4.89379	0.261335	0.203018	0.176224	1.98393	2.14901
-4.14462	0.801056	-4.89379	0.261335	0.198358	0.17274	1.93378	2.09468
-4.40284	0.744269	-4.93957	0.0427731	0.193818	0.168584	1.88737	2.04555
-4.64981	0.746407	-4.93957	0.0427731	0.189534	0.164724	1.84417	2.00013
-4.86157	0.810676	-4.9721	0.248784	0.185889	0.161237	1.80394	1.95665
-5.11018	0.823115	-4.9721	0.248784	0.18237	0.157895	1.76626	1.91612
-5.39454	0.758582	-5.12329	0.040501	0.17871	0.155343	1.7317	1.88004
-5.65071	0.760607	-5.12329	0.040501	0.17524	0.153491	1.69918	1.84657
-5.89016	0.902075	-4.83521	0.382807	0.171964	0.15065	1.66743	1.81265
-6.13192	0.921216	-4.83521	0.382807	0.168865	0.147935	1.63739	1.78082
-6.36776	0.962936	-5.05471	0.474216	0.165929	0.145372	1.60961	1.75044
-6.62049	0.986647	-5.05471	0.474216	0.163151	0.142931	1.58325	1.72185
-6.85141	1.00326	-5.03712	0.462255	0.160498	0.140694	1.55813	1.69506
-7.10326	1.02638	-5.03712	0.462255	0.15799	0.138725	1.53423	1.66993
-7.36591	0.979082	-4.97629	0.284125	0.155715	0.13873	1.51119	1.6482
-7.61473	0.993288	-4.97629	0.284125	0.153625	0.139831	1.48921	1.62816
-7.7988	1.06034	-4.88346	0.413385	0.151419	0.140306	1.46792	1.60818
